SampleNumber ,UNIXTimestamp,HeartRate,BloodOxygen,BodyTemp
70089,1.62E+12,34,0,35
70090,1.62E+12,34,0,35
70091,1.62E+12,34,0,35
70092,1.62E+12,34,0,35
70093,1.62E+12,34,0,35
70094,1.62E+12,34,0,35
70095,1.62E+12,34,0,35
70096,1.62E+12,34,0,35
70097,1.62E+12,34,0,35
70098,1.62E+12,34,0,35
70099,1.62E+12,34,0,35
70100,1.62E+12,34,0,35
70101,1.62E+12,34,0,35
70102,1.62E+12,34,0,35
70103,1.62E+12,34,0,35
70104,1.62E+12,34,0,35
70105,1.62E+12,34,0,35
70106,1.62E+12,34,0,35
70107,1.62E+12,34,0,35
70108,1.62E+12,34,0,35
70109,1.62E+12,34,0,35
70110,1.62E+12,34,0,35
70111,1.62E+12,34,0,35
70112,1.62E+12,34,0,35
70113,1.62E+12,34,0,35
70114,1.62E+12,34,0,35
70115,1.62E+12,34,0,35
70116,1.62E+12,34,0,35
70117,1.62E+12,34,0,35
70118,1.62E+12,34,0,35
70119,1.62E+12,34,0,35
70120,1.62E+12,34,0,35
70121,1.62E+12,34,0,35
70122,1.62E+12,34,0,35
70123,1.62E+12,34,0,35
70124,1.62E+12,34,0,35
70125,1.62E+12,34,0,35
70126,1.62E+12,34,0,35
70127,1.62E+12,34,0,35
70128,1.62E+12,34,0,35
70129,1.62E+12,34,0,35
70130,1.62E+12,34,0,35
70131,1.62E+12,34,0,35
70132,1.62E+12,34,0,35
70133,1.62E+12,34,0,35
70134,1.62E+12,34,0,35
70135,1.62E+12,34,0,35
70136,1.62E+12,34,0,35
70137,1.62E+12,34,0,35
70138,1.62E+12,34,0,35
70139,1.62E+12,34,0,35
70140,1.62E+12,34,0,35
70141,1.62E+12,34,0,35
70142,1.62E+12,34,0,35
70143,1.62E+12,34,0,35
70144,1.62E+12,34,0,35
70145,1.62E+12,34,0,35
70146,1.62E+12,34,0,35
70147,1.62E+12,34,0,35
70148,1.62E+12,34,0,35
70149,1.62E+12,34,0,35
70150,1.62E+12,34,0,35
70151,1.62E+12,34,0,35
70152,1.62E+12,34,0,35
70153,1.62E+12,34,0,35
70154,1.62E+12,34,0,35
70155,1.62E+12,34,0,35
70156,1.62E+12,34,0,35
70157,1.62E+12,34,0,35
70158,1.62E+12,34,0,35
70159,1.62E+12,34,0,35
70160,1.62E+12,34,0,35
70161,1.62E+12,34,0,35
70162,1.62E+12,34,0,35
70163,1.62E+12,34,0,35
70164,1.62E+12,34,0,35
70165,1.62E+12,34,0,35
70166,1.62E+12,34,0,35
70167,1.62E+12,34,0,35
70168,1.62E+12,34,0,35
70169,1.62E+12,34,0,35
70170,1.62E+12,34,0,35
70171,1.62E+12,34,0,35
70172,1.62E+12,34,0,35
70173,1.62E+12,34,0,35
70174,1.62E+12,34,0,35
70175,1.62E+12,34,0,35
70176,1.62E+12,34,0,35
70177,1.62E+12,34,0,35
70178,1.62E+12,34,0,35
70179,1.62E+12,34,0,35
70180,1.62E+12,34,0,35
70181,1.62E+12,34,0,35
70182,1.62E+12,34,0,35
70183,1.62E+12,34,0,35
70184,1.62E+12,34,0,35
70185,1.62E+12,34,0,35
70186,1.62E+12,34,0,35
70187,1.62E+12,34,0,35
70188,1.62E+12,34,0,35
70189,1.62E+12,34,0,35
70190,1.62E+12,34,0,35
70191,1.62E+12,34,0,35
70192,1.62E+12,34,0,35
70193,1.62E+12,34,0,35
70194,1.62E+12,34,0,35
70195,1.62E+12,34,0,35
70196,1.62E+12,34,0,35
70197,1.62E+12,34,0,35
70198,1.62E+12,34,0,35
70199,1.62E+12,34,0,35
70200,1.62E+12,34,0,35
70201,1.62E+12,34,0,35
70202,1.62E+12,34,0,35
70203,1.62E+12,34,0,35
70204,1.62E+12,34,0,35
70205,1.62E+12,34,0,35
70206,1.62E+12,34,0,35
70207,1.62E+12,34,0,35
70208,1.62E+12,34,0,35
70209,1.62E+12,34,0,35
70210,1.62E+12,34,0,35
70211,1.62E+12,34,0,35
70212,1.62E+12,34,0,35
70213,1.62E+12,34,0,35
70214,1.62E+12,34,0,35
70215,1.62E+12,34,0,35
70216,1.62E+12,34,0,35
70217,1.62E+12,34,0,35
70218,1.62E+12,34,0,35
70219,1.62E+12,34,0,35
70220,1.62E+12,34,0,35
70221,1.62E+12,34,0,35
70222,1.62E+12,34,0,35
70223,1.62E+12,34,0,35
70224,1.62E+12,34,0,35
70225,1.62E+12,34,0,35
70226,1.62E+12,34,0,35
70227,1.62E+12,34,0,35
70228,1.62E+12,34,0,35
70229,1.62E+12,34,0,35
70230,1.62E+12,34,0,35
70231,1.62E+12,34,0,35
70232,1.62E+12,34,0,35
70233,1.62E+12,34,0,35
70234,1.62E+12,34,0,35
70235,1.62E+12,34,0,35
70236,1.62E+12,34,0,35
70237,1.62E+12,34,0,35
70238,1.62E+12,34,0,35
70239,1.62E+12,34,0,35
70240,1.62E+12,34,0,35
70241,1.62E+12,34,0,35
70242,1.62E+12,34,0,35
70243,1.62E+12,34,0,35
70244,1.62E+12,34,0,35
70245,1.62E+12,34,0,35
70246,1.62E+12,34,0,35
70247,1.62E+12,34,0,35
70248,1.62E+12,34,0,35
70249,1.62E+12,34,0,35
70250,1.62E+12,34,0,35
70251,1.62E+12,34,0,35
70252,1.62E+12,34,0,35
70253,1.62E+12,34,0,35
70254,1.62E+12,34,0,35
70255,1.62E+12,34,0,35
70256,1.62E+12,34,0,35
70257,1.62E+12,34,0,35
70258,1.62E+12,34,0,35
70259,1.62E+12,34,0,35
70260,1.62E+12,34,0,35
70261,1.62E+12,34,0,35
70262,1.62E+12,34,0,35
70263,1.62E+12,34,0,35
70264,1.62E+12,34,0,35
70265,1.62E+12,34,0,35
70266,1.62E+12,34,0,35
70267,1.62E+12,34,0,35
70268,1.62E+12,34,0,35
70269,1.62E+12,34,0,35
70270,1.62E+12,34,0,35
70271,1.62E+12,34,0,35
70272,1.62E+12,34,0,35
70273,1.62E+12,34,0,35
70274,1.62E+12,34,0,35
70275,1.62E+12,34,0,35
70276,1.62E+12,34,0,35
70277,1.62E+12,34,0,35
70278,1.62E+12,34,0,35
70279,1.62E+12,34,0,35
70280,1.62E+12,34,0,35
70281,1.62E+12,34,0,35
70282,1.62E+12,34,0,35
70283,1.62E+12,34,0,35
70284,1.62E+12,34,0,35
70285,1.62E+12,34,0,35
70286,1.62E+12,34,0,35
70287,1.62E+12,34,0,35
70288,1.62E+12,34,0,35
70289,1.62E+12,34,0,35
70290,1.62E+12,34,0,35
70291,1.62E+12,34,0,35
70292,1.62E+12,34,0,35
70293,1.62E+12,34,0,35
70294,1.62E+12,34,0,35
70295,1.62E+12,34,0,35
70296,1.62E+12,34,0,35
70297,1.62E+12,23,0,35
70298,1.62E+12,23,0,35
70299,1.62E+12,23,0,35
70300,1.62E+12,23,0,35
70301,1.62E+12,23,0,35
70302,1.62E+12,23,0,35
70303,1.62E+12,23,0,35
70304,1.62E+12,23,0,35
70305,1.62E+12,23,0,35
70306,1.62E+12,23,0,35
70307,1.62E+12,23,0,35
70308,1.62E+12,23,0,35
70309,1.62E+12,23,0,35
70310,1.62E+12,23,0,35
70311,1.62E+12,23,0,35
70312,1.62E+12,23,0,35
70313,1.62E+12,23,0,35
70314,1.62E+12,23,0,35
70315,1.62E+12,23,0,35
70316,1.62E+12,23,0,35
70317,1.62E+12,23,0,35
70318,1.62E+12,23,0,35
70319,1.62E+12,23,0,35
70320,1.62E+12,23,0,35
70321,1.62E+12,23,0,35
70322,1.62E+12,23,0,35
70323,1.62E+12,23,0,35
70324,1.62E+12,23,0,35
70325,1.62E+12,23,0,35
70326,1.62E+12,23,0,35
70327,1.62E+12,23,0,35
70328,1.62E+12,23,0,35
70329,1.62E+12,23,0,35
70330,1.62E+12,23,0,35
70331,1.62E+12,23,0,35
70332,1.62E+12,23,0,35
70333,1.62E+12,23,0,35
70334,1.62E+12,23,0,35
70335,1.62E+12,23,0,35
70336,1.62E+12,23,0,35
70337,1.62E+12,23,0,35
70338,1.62E+12,23,0,35
70339,1.62E+12,23,0,35
70340,1.62E+12,23,0,35
70341,1.62E+12,23,0,35
70342,1.62E+12,23,0,35
70343,1.62E+12,23,0,35
70344,1.62E+12,23,0,35
70345,1.62E+12,23,0,35
70346,1.62E+12,23,0,35
70347,1.62E+12,23,0,35
70348,1.62E+12,23,0,35
70349,1.62E+12,23,0,35
70350,1.62E+12,23,0,35
70351,1.62E+12,23,0,35
70352,1.62E+12,23,0,35
70353,1.62E+12,23,0,35
70354,1.62E+12,23,0,35
70355,1.62E+12,23,0,35
70356,1.62E+12,23,0,35
70357,1.62E+12,23,0,35
70358,1.62E+12,23,0,35
70359,1.62E+12,23,0,35
70360,1.62E+12,23,0,35
70361,1.62E+12,23,0,35
70362,1.62E+12,23,0,35
70363,1.62E+12,23,0,35
70364,1.62E+12,23,0,35
70365,1.62E+12,23,0,35
70366,1.62E+12,23,0,35
70367,1.62E+12,23,0,35
70368,1.62E+12,23,0,35
70369,1.62E+12,23,0,35
70370,1.62E+12,23,0,35
70371,1.62E+12,23,0,35
70372,1.62E+12,23,0,35
70373,1.62E+12,23,0,35
70374,1.62E+12,23,0,35
70375,1.62E+12,23,0,35
70376,1.62E+12,23,0,35
70377,1.62E+12,23,0,35
70378,1.62E+12,23,0,35
70379,1.62E+12,23,0,35
70380,1.62E+12,23,0,35
70381,1.62E+12,23,0,35
70382,1.62E+12,23,0,35
70383,1.62E+12,23,0,35
70384,1.62E+12,23,0,35
70385,1.62E+12,23,0,35
70386,1.62E+12,23,0,35
70387,1.62E+12,23,0,35
70388,1.62E+12,23,0,35
70389,1.62E+12,23,0,35
70390,1.62E+12,23,0,35
70391,1.62E+12,23,0,35
70392,1.62E+12,23,0,35
70393,1.62E+12,23,0,35
70394,1.62E+12,23,0,35
70395,1.62E+12,23,0,35
70396,1.62E+12,23,0,35
70397,1.62E+12,23,0,35
70398,1.62E+12,23,0,35
70399,1.62E+12,23,0,35
70400,1.62E+12,23,0,35
70401,1.62E+12,23,0,35
70402,1.62E+12,23,0,35
70403,1.62E+12,23,0,35
70404,1.62E+12,23,0,35
70405,1.62E+12,23,0,35
70406,1.62E+12,23,0,35
70407,1.62E+12,23,0,35
70408,1.62E+12,23,0,35
70409,1.62E+12,23,0,35
70410,1.62E+12,23,0,35
70411,1.62E+12,23,0,35
70412,1.62E+12,23,0,35
70413,1.62E+12,23,0,35
70414,1.62E+12,23,0,35
70415,1.62E+12,23,0,35
70416,1.62E+12,23,0,35
70417,1.62E+12,23,0,35
70418,1.62E+12,23,0,35
70419,1.62E+12,23,0,35
70420,1.62E+12,23,0,35
70421,1.62E+12,23,0,35
70422,1.62E+12,23,0,35
70423,1.62E+12,23,0,35
70424,1.62E+12,23,0,35
70425,1.62E+12,23,0,35
70426,1.62E+12,23,0,35
70427,1.62E+12,23,0,35
70428,1.62E+12,23,0,35
70429,1.62E+12,23,0,35
70430,1.62E+12,23,0,35
70431,1.62E+12,23,0,35
70432,1.62E+12,23,0,35
70433,1.62E+12,23,0,35
70434,1.62E+12,23,0,35
70435,1.62E+12,23,0,35
70436,1.62E+12,23,0,35
70437,1.62E+12,23,0,35
70438,1.62E+12,23,0,35
70439,1.62E+12,23,0,35
70440,1.62E+12,23,0,35
70441,1.62E+12,23,0,35
70442,1.62E+12,23,0,35
70443,1.62E+12,23,0,35
70444,1.62E+12,23,0,35
70445,1.62E+12,23,0,35
70446,1.62E+12,23,0,35
70447,1.62E+12,23,0,35
70448,1.62E+12,23,0,35
70449,1.62E+12,23,0,35
70450,1.62E+12,23,0,35
70451,1.62E+12,23,0,35
70452,1.62E+12,23,0,35
70453,1.62E+12,23,0,35
70454,1.62E+12,23,0,35
70455,1.62E+12,23,0,35
70456,1.62E+12,23,0,35
70457,1.62E+12,23,0,35
70458,1.62E+12,23,0,35
70459,1.62E+12,23,0,35
70460,1.62E+12,23,0,35
70461,1.62E+12,23,0,35
70462,1.62E+12,23,0,35
70463,1.62E+12,23,0,35
70464,1.62E+12,23,0,35
70465,1.62E+12,23,0,35
70466,1.62E+12,23,0,35
70467,1.62E+12,23,0,35
70468,1.62E+12,23,0,35
70469,1.62E+12,23,0,35
70470,1.62E+12,23,0,35
70471,1.62E+12,23,0,35
70472,1.62E+12,23,0,35
70473,1.62E+12,23,0,35
70474,1.62E+12,23,0,35
70475,1.62E+12,23,0,35
70476,1.62E+12,23,0,35
70477,1.62E+12,23,0,35
70478,1.62E+12,23,0,35
70479,1.62E+12,23,0,35
70480,1.62E+12,23,0,35
70481,1.62E+12,23,0,35
70482,1.62E+12,23,0,35
70483,1.62E+12,23,0,35
70484,1.62E+12,23,0,35
70485,1.62E+12,23,0,35
70486,1.62E+12,23,0,35
70487,1.62E+12,23,0,35
70488,1.62E+12,23,0,35
70489,1.62E+12,23,0,35
70490,1.62E+12,23,0,35
70491,1.62E+12,23,0,35
70492,1.62E+12,23,0,35
70493,1.62E+12,23,0,35
70494,1.62E+12,23,0,35
70495,1.62E+12,23,0,35
70496,1.62E+12,23,0,35
70497,1.62E+12,23,0,35
70498,1.62E+12,23,0,35
70499,1.62E+12,23,0,35
70500,1.62E+12,23,0,35
70501,1.62E+12,23,0,35
70502,1.62E+12,23,0,35
70503,1.62E+12,23,0,35
70504,1.62E+12,23,0,35
70505,1.62E+12,23,0,35
70506,1.62E+12,23,0,35
70507,1.62E+12,23,0,35
70508,1.62E+12,23,0,35
70509,1.62E+12,23,0,35
70510,1.62E+12,23,0,35
70511,1.62E+12,23,0,35
70512,1.62E+12,23,0,35
70513,1.62E+12,23,0,35
70514,1.62E+12,23,0,35
70515,1.62E+12,23,0,35
70516,1.62E+12,23,0,35
70517,1.62E+12,23,0,35
70518,1.62E+12,23,0,35
70519,1.62E+12,23,0,35
70520,1.62E+12,23,0,35
70521,1.62E+12,23,0,35
70522,1.62E+12,23,0,35
70523,1.62E+12,23,0,35
70524,1.62E+12,23,0,35
70525,1.62E+12,23,0,35
70526,1.62E+12,23,0,35
70527,1.62E+12,23,0,35
70528,1.62E+12,23,0,35
70529,1.62E+12,23,0,35
70530,1.62E+12,23,0,35
70531,1.62E+12,23,0,35
70532,1.62E+12,23,0,35
70533,1.62E+12,23,0,35
70534,1.62E+12,23,0,35
70535,1.62E+12,23,0,35
70536,1.62E+12,23,0,35
70537,1.62E+12,23,0,35
70538,1.62E+12,23,0,35
70539,1.62E+12,23,0,35
70540,1.62E+12,23,0,35
70541,1.62E+12,23,0,35
70542,1.62E+12,23,0,35
70543,1.62E+12,23,0,35
70544,1.62E+12,23,0,35
70545,1.62E+12,23,0,35
70546,1.62E+12,23,0,35
70547,1.62E+12,23,0,35
70548,1.62E+12,23,0,35
70549,1.62E+12,23,0,35
70550,1.62E+12,23,0,35
70551,1.62E+12,23,0,35
70552,1.62E+12,23,0,35
70553,1.62E+12,23,0,35
70554,1.62E+12,23,0,35
70555,1.62E+12,23,0,35
70556,1.62E+12,23,0,35
70557,1.62E+12,23,0,35
70558,1.62E+12,23,0,35
70559,1.62E+12,23,0,35
70560,1.62E+12,23,0,35
70561,1.62E+12,23,0,35
70562,1.62E+12,23,0,35
70563,1.62E+12,23,0,35
70564,1.62E+12,23,0,35
70565,1.62E+12,23,0,35
70566,1.62E+12,23,0,35
70567,1.62E+12,23,0,35
70568,1.62E+12,23,0,35
70569,1.62E+12,23,0,35
70570,1.62E+12,23,0,35
70571,1.62E+12,23,0,35
70572,1.62E+12,23,0,35
70573,1.62E+12,23,0,35
70574,1.62E+12,23,0,35
70575,1.62E+12,23,0,35
70576,1.62E+12,23,0,35
70577,1.62E+12,23,0,35
70578,1.62E+12,23,0,35
70579,1.62E+12,23,0,35
70580,1.62E+12,23,0,35
70581,1.62E+12,23,0,35
70582,1.62E+12,23,0,35
70583,1.62E+12,23,0,35
70584,1.62E+12,23,0,35
70585,1.62E+12,23,0,35
70586,1.62E+12,23,0,35
70587,1.62E+12,23,0,35
70588,1.62E+12,23,0,35
70589,1.62E+12,23,0,35
70590,1.62E+12,23,0,35
70591,1.62E+12,23,0,35
70592,1.62E+12,23,0,35
70593,1.62E+12,23,0,35
70594,1.62E+12,23,0,35
70595,1.62E+12,23,0,35
70596,1.62E+12,23,0,35
70597,1.62E+12,23,0,35
70598,1.62E+12,23,0,35
70599,1.62E+12,23,0,35
70600,1.62E+12,23,0,35
70601,1.62E+12,23,0,35
70602,1.62E+12,23,0,35
70603,1.62E+12,23,0,35
70604,1.62E+12,23,0,35
70605,1.62E+12,23,0,35
70606,1.62E+12,23,0,35
70607,1.62E+12,23,0,35
70608,1.62E+12,23,0,35
70609,1.62E+12,23,0,35
70610,1.62E+12,23,0,35
70611,1.62E+12,23,0,35
70612,1.62E+12,23,0,35
70613,1.62E+12,23,0,35
70614,1.62E+12,23,0,35
70615,1.62E+12,23,0,35
70616,1.62E+12,23,0,35
70617,1.62E+12,23,0,35
70618,1.62E+12,23,0,35
70619,1.62E+12,23,0,35
70620,1.62E+12,23,0,35
70621,1.62E+12,23,0,35
70622,1.62E+12,23,0,35
70623,1.62E+12,23,0,35
70624,1.62E+12,23,0,35
70625,1.62E+12,23,0,35
70626,1.62E+12,23,0,35
70627,1.62E+12,23,0,35
70628,1.62E+12,23,0,35
70629,1.62E+12,23,0,35
70630,1.62E+12,23,0,35
70631,1.62E+12,23,0,35
70632,1.62E+12,23,0,35
70633,1.62E+12,23,0,35
70634,1.62E+12,23,0,35
70635,1.62E+12,23,0,35
70636,1.62E+12,23,0,35
70637,1.62E+12,23,0,35
70638,1.62E+12,23,0,35
70639,1.62E+12,23,0,35
70640,1.62E+12,23,0,35
70641,1.62E+12,23,0,35
70642,1.62E+12,23,0,35
70643,1.62E+12,23,0,35
70644,1.62E+12,23,0,35
70645,1.62E+12,23,0,35
70646,1.62E+12,23,0,35
70647,1.62E+12,23,0,35
70648,1.62E+12,23,0,35
70649,1.62E+12,23,0,35
70650,1.62E+12,23,0,35
70651,1.62E+12,23,0,35
70652,1.62E+12,23,0,35
70653,1.62E+12,23,0,35
70654,1.62E+12,23,0,35
70655,1.62E+12,23,0,35
70656,1.62E+12,23,0,35
70657,1.62E+12,23,0,35
70658,1.62E+12,23,0,35
70659,1.62E+12,23,0,35
70660,1.62E+12,23,0,35
70661,1.62E+12,23,0,35
70662,1.62E+12,23,0,35
70663,1.62E+12,23,0,35
70664,1.62E+12,23,0,35
70665,1.62E+12,23,0,35
70666,1.62E+12,23,0,35
70667,1.62E+12,23,0,35
70668,1.62E+12,23,0,35
70669,1.62E+12,23,0,35
70670,1.62E+12,23,0,35
70671,1.62E+12,23,0,35
70672,1.62E+12,23,0,35
70673,1.62E+12,23,0,35
70674,1.62E+12,23,0,35
70675,1.62E+12,23,0,35
70676,1.62E+12,23,0,35
70677,1.62E+12,23,0,35
70678,1.62E+12,23,0,35
70679,1.62E+12,23,0,35
70680,1.62E+12,23,0,35
70681,1.62E+12,23,0,35
70682,1.62E+12,23,0,35
70683,1.62E+12,23,0,35
70684,1.62E+12,23,0,35
70685,1.62E+12,23,0,35
70686,1.62E+12,23,0,35
70687,1.62E+12,23,0,35
70688,1.62E+12,23,0,35
70689,1.62E+12,23,0,35
70690,1.62E+12,23,0,35
70691,1.62E+12,23,0,35
70692,1.62E+12,23,0,35
70693,1.62E+12,23,0,35
70694,1.62E+12,23,0,35
70695,1.62E+12,23,0,35
70696,1.62E+12,23,0,35
70697,1.62E+12,23,0,35
70698,1.62E+12,23,0,35
70699,1.62E+12,23,0,35
70700,1.62E+12,23,0,35
70701,1.62E+12,23,0,35
70702,1.62E+12,23,0,35
70703,1.62E+12,23,0,35
70704,1.62E+12,23,0,35
70705,1.62E+12,23,0,35
70706,1.62E+12,23,0,35
70707,1.62E+12,23,0,35
70708,1.62E+12,23,0,35
70709,1.62E+12,23,0,35
70710,1.62E+12,23,0,35
70711,1.62E+12,23,0,35
70712,1.62E+12,23,0,35
70713,1.62E+12,23,0,35
70714,1.62E+12,23,0,35
70715,1.62E+12,23,0,35
70716,1.62E+12,23,0,35
70717,1.62E+12,23,0,35
70718,1.62E+12,23,0,35
70719,1.62E+12,23,0,35
70720,1.62E+12,23,0,35
70721,1.62E+12,23,0,35
70722,1.62E+12,23,0,35
70723,1.62E+12,23,0,35
70724,1.62E+12,23,0,35
70725,1.62E+12,23,0,35
70726,1.62E+12,23,0,35
70727,1.62E+12,23,0,35
70728,1.62E+12,23,0,35
70729,1.62E+12,23,0,35
70730,1.62E+12,23,0,35
70731,1.62E+12,23,0,35
70732,1.62E+12,23,0,35
70733,1.62E+12,23,0,35
70734,1.62E+12,23,0,35
70735,1.62E+12,23,0,35
70736,1.62E+12,23,0,35
70737,1.62E+12,23,0,35
70738,1.62E+12,23,0,35
70739,1.62E+12,23,0,35
70740,1.62E+12,23,0,35
70741,1.62E+12,23,0,35
70742,1.62E+12,23,0,35
70743,1.62E+12,23,0,35
70744,1.62E+12,23,0,35
70745,1.62E+12,23,0,35
70746,1.62E+12,52,0,35
70747,1.62E+12,52,0,35
70748,1.62E+12,52,0,35
70749,1.62E+12,52,0,35
70750,1.62E+12,52,0,35
70751,1.62E+12,52,0,35
70752,1.62E+12,52,0,35
70753,1.62E+12,52,0,35
70754,1.62E+12,52,0,35
70755,1.62E+12,52,0,35
70756,1.62E+12,52,0,35
70757,1.62E+12,52,0,35
70758,1.62E+12,52,0,35
70759,1.62E+12,52,0,35
70760,1.62E+12,52,0,35
70761,1.62E+12,52,0,35
70762,1.62E+12,52,0,35
70763,1.62E+12,52,0,35
70764,1.62E+12,52,0,35
70765,1.62E+12,52,0,35
70766,1.62E+12,52,0,35
70767,1.62E+12,52,0,35
70768,1.62E+12,52,0,35
70769,1.62E+12,52,0,35
70770,1.62E+12,52,0,35
70771,1.62E+12,52,0,35
70772,1.62E+12,52,0,35
70773,1.62E+12,52,0,35
70774,1.62E+12,52,0,35
70775,1.62E+12,52,0,35
70776,1.62E+12,52,0,35
70777,1.62E+12,52,0,35
70778,1.62E+12,52,0,35
70779,1.62E+12,52,0,35
70780,1.62E+12,52,0,35
70781,1.62E+12,52,0,35
70782,1.62E+12,52,0,35
70783,1.62E+12,52,0,35
70784,1.62E+12,52,0,35
70785,1.62E+12,52,0,35
70786,1.62E+12,52,0,35
70787,1.62E+12,52,0,35
70788,1.62E+12,52,0,35
70789,1.62E+12,52,0,35
70790,1.62E+12,52,0,35
70791,1.62E+12,52,0,35
70792,1.62E+12,52,0,35
70793,1.62E+12,52,0,35
70794,1.62E+12,52,0,35
70795,1.62E+12,52,0,35
70796,1.62E+12,52,0,35
70797,1.62E+12,52,0,35
70798,1.62E+12,52,0,35
70799,1.62E+12,52,0,35
70800,1.62E+12,52,0,35
70801,1.62E+12,52,0,35
70802,1.62E+12,52,0,35
70803,1.62E+12,52,0,35
70804,1.62E+12,52,0,35
70805,1.62E+12,52,0,35
70806,1.62E+12,52,0,35
70807,1.62E+12,52,0,35
70808,1.62E+12,52,0,35
70809,1.62E+12,52,0,35
70810,1.62E+12,52,0,35
70811,1.62E+12,52,0,35
70812,1.62E+12,52,0,35
70813,1.62E+12,52,0,35
70814,1.62E+12,52,0,35
70815,1.62E+12,52,0,35
70816,1.62E+12,52,0,35
70817,1.62E+12,52,0,35
70818,1.62E+12,52,0,35
70819,1.62E+12,52,0,35
70820,1.62E+12,52,0,35
70821,1.62E+12,52,0,35
70822,1.62E+12,52,0,35
70823,1.62E+12,52,0,35
70824,1.62E+12,52,0,35
70825,1.62E+12,52,0,35
70826,1.62E+12,52,0,35
70827,1.62E+12,52,0,35
70828,1.62E+12,52,0,35
70829,1.62E+12,52,0,35
70830,1.62E+12,52,0,35
70831,1.62E+12,52,0,35
70832,1.62E+12,52,0,35
70833,1.62E+12,52,0,35
70834,1.62E+12,52,0,35
70835,1.62E+12,52,0,35
70836,1.62E+12,52,0,35
70837,1.62E+12,52,0,35
70838,1.62E+12,52,0,35
70839,1.62E+12,52,0,35
70840,1.62E+12,52,0,35
70841,1.62E+12,52,0,35
70842,1.62E+12,52,0,35
70843,1.62E+12,52,0,35
70844,1.62E+12,52,0,35
70845,1.62E+12,52,0,35
70846,1.62E+12,52,0,35
70847,1.62E+12,52,0,35
70848,1.62E+12,52,0,35
70849,1.62E+12,52,0,35
70850,1.62E+12,52,0,35
70851,1.62E+12,52,0,35
70852,1.62E+12,52,0,35
70853,1.62E+12,52,0,35
70854,1.62E+12,52,0,35
70855,1.62E+12,52,0,35
70856,1.62E+12,52,0,35
70857,1.62E+12,52,0,35
70858,1.62E+12,52,0,35
70859,1.62E+12,52,0,35
70860,1.62E+12,52,0,35
70861,1.62E+12,52,0,35
70862,1.62E+12,52,0,35
70863,1.62E+12,52,0,35
70864,1.62E+12,52,0,35
70865,1.62E+12,52,0,35
70866,1.62E+12,52,0,35
70867,1.62E+12,52,0,35
70868,1.62E+12,52,0,35
70869,1.62E+12,52,0,35
70870,1.62E+12,52,0,35
70871,1.62E+12,52,0,35
70872,1.62E+12,52,0,35
70873,1.62E+12,52,0,35
70874,1.62E+12,52,0,35
70875,1.62E+12,52,0,35
70876,1.62E+12,52,0,35
70877,1.62E+12,52,0,35
70878,1.62E+12,52,0,35
70879,1.62E+12,52,0,35
70880,1.62E+12,52,0,35
70881,1.62E+12,52,0,35
70882,1.62E+12,52,0,35
70883,1.62E+12,52,0,35
70884,1.62E+12,52,0,35
70885,1.62E+12,52,0,35
70886,1.62E+12,52,0,35
70887,1.62E+12,52,0,35
70888,1.62E+12,52,0,35
70889,1.62E+12,52,0,35
70890,1.62E+12,52,0,35
70891,1.62E+12,52,0,35
70892,1.62E+12,52,0,35
70893,1.62E+12,52,0,35
70894,1.62E+12,52,0,35
70895,1.62E+12,52,0,35
70896,1.62E+12,52,0,35
70897,1.62E+12,52,0,35
70898,1.62E+12,52,0,35
70899,1.62E+12,52,0,35
70900,1.62E+12,52,0,35
70901,1.62E+12,52,0,35
70902,1.62E+12,52,0,35
70903,1.62E+12,52,0,35
70904,1.62E+12,52,0,35
70905,1.62E+12,52,0,35
70906,1.62E+12,52,0,35
70907,1.62E+12,52,0,35
70908,1.62E+12,52,0,35
70909,1.62E+12,52,0,35
70910,1.62E+12,52,0,35
70911,1.62E+12,52,0,35
70912,1.62E+12,52,0,35
70913,1.62E+12,52,0,35
70914,1.62E+12,52,0,35
70915,1.62E+12,52,0,35
70916,1.62E+12,52,0,35
70917,1.62E+12,52,0,35
70918,1.62E+12,52,0,35
70919,1.62E+12,52,0,35
70920,1.62E+12,52,0,35
70921,1.62E+12,52,0,35
70922,1.62E+12,52,0,35
70923,1.62E+12,52,0,35
70924,1.62E+12,52,0,35
70925,1.62E+12,52,0,35
70926,1.62E+12,52,0,35
70927,1.62E+12,52,0,35
70928,1.62E+12,52,0,35
70929,1.62E+12,52,0,35
70930,1.62E+12,52,0,35
70931,1.62E+12,52,0,35
70932,1.62E+12,52,0,35
70933,1.62E+12,52,0,35
70934,1.62E+12,52,0,35
70935,1.62E+12,52,0,35
70936,1.62E+12,52,0,35
70937,1.62E+12,52,0,35
70938,1.62E+12,52,0,35
70939,1.62E+12,52,0,35
70940,1.62E+12,52,0,35
70941,1.62E+12,52,0,35
70942,1.62E+12,52,0,35
70943,1.62E+12,52,0,35
70944,1.62E+12,52,0,35
70945,1.62E+12,52,0,35
70946,1.62E+12,52,0,35
70947,1.62E+12,52,0,35
70948,1.62E+12,52,0,35
70949,1.62E+12,52,0,35
70950,1.62E+12,52,0,35
70951,1.62E+12,52,0,35
70952,1.62E+12,52,0,35
70953,1.62E+12,52,0,35
70954,1.62E+12,52,0,35
70955,1.62E+12,52,0,35
70956,1.62E+12,52,0,35
70957,1.62E+12,52,0,35
70958,1.62E+12,52,0,35
70959,1.62E+12,52,0,35
70960,1.62E+12,52,0,35
